"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025408",20.4275873246267,-0.279598024108165,0.358210019499191,-0.78054216489831,0.435071818941383,0.999967191250388
"ENSMUSG00000025409",111.298371330702,-0.102514368871438,0.158516365693299,-0.646711577212063,0.517818628877584,0.999967191250388
"ENSMUSG00000025410",200.557306621234,-0.0438830664314471,0.111168453587012,-0.394743877561449,0.693031917328775,0.999967191250388
"ENSMUSG00000025413",35.8508829762271,-0.0606382252523635,0.249924368943954,-0.242626301343034,0.808294904391976,0.999967191250388
"ENSMUSG00000025417",66.9742257404287,0.236424072007689,0.179316648220837,1.31847251414449,0.187345520213674,0.999967191250388
"ENSMUSG00000025418",8.74983926111552,0.127221711121032,0.450500919225014,0.282400558338234,0.777636386919413,0.999967191250388
"ENSMUSG00000025420",9.99100132470127,-0.157626972528598,0.362112395083307,-0.435298472708549,0.663345793346667,0.999967191250388
"ENSMUSG00000025421",25.5523352329822,-0.204679531729026,0.237937745749671,-0.860223043149972,0.389666104771723,0.999967191250388
"ENSMUSG00000025422",18.081616782218,0.765848273139786,0.602185449222233,1.27178143232942,0.203450787890009,0.999967191250388
"ENSMUSG00000025423",38.2037712362925,0.0513880512373506,0.197737503046977,0.259880146383472,0.794956226130015,0.999967191250388
"ENSMUSG00000025425",0.538248119256251,-0.28816687771939,1.81488037272579,-0.158780094848119,0.87384213185454,0.999967191250388
"ENSMUSG00000025427",8.9811829479758,0.475539811610587,0.445183653821641,1.06818794339899,0.285435742183896,0.999967191250388
"ENSMUSG00000025428",605.902485972944,0.0544936392004648,0.0934525033619916,0.583115884968664,0.559815290895351,0.999967191250388
"ENSMUSG00000025429",5.5014169062767,0.48365419362929,0.578352876920753,0.836261412244277,0.403007856387739,0.999967191250388
"ENSMUSG00000025431",29.1850201202545,-0.854150720366765,1.46101275319235,-0.584629202243734,0.558797067720315,0.999967191250388
"ENSMUSG00000025432",2.81992307358971,1.17639875175625,0.751316468307214,1.56578326361831,0.117399365658935,0.999967191250388
"ENSMUSG00000025433",3.10460836462448,2.61605055860816,1.3697336763708,1.90989723311729,0.0561464464019646,0.999967191250388
"ENSMUSG00000025436",4.83298580421352,-0.140491400279821,0.517087666070352,-0.271697449965296,0.785854662195448,0.999967191250388
"ENSMUSG00000025437",40.1123431664954,-0.0695087078988949,0.212674197151401,-0.326831881017574,0.743795044889484,0.999967191250388
"ENSMUSG00000025439",25.4616617193868,0.0151664852440956,0.268792718332978,0.0564244646884649,0.955003667994661,0.999967191250388
"ENSMUSG00000025451",44.4482184510649,0.148976365881239,0.196476798857826,0.758238971457598,0.448307934740003,0.999967191250388
"ENSMUSG00000025461",1.275749556799,0.934536868080185,1.58560052186225,0.589389859043813,0.555599777720887,0.999967191250388
"ENSMUSG00000025464",7.25285718450787,0.188365332932996,0.498709083375121,0.377705839360681,0.705649129424825,0.999967191250388
"ENSMUSG00000025465",70.7052165930663,0.0864749129836427,0.151535289742913,0.570658578146063,0.568231102230938,0.999967191250388
"ENSMUSG00000025466",27.1641413917183,0.250477259152624,0.269278514555088,0.930179147662309,0.352278336527943,0.999967191250388
"ENSMUSG00000025468",14.3654371430228,0.229447824744474,0.379798439989695,0.604130508673758,0.545756877379212,0.999967191250388
"ENSMUSG00000025470",7.04706128396708,0.330623195794686,0.499444535618604,0.661981806218345,0.507982881787669,0.999967191250388
"ENSMUSG00000025473",109.445215229097,0.102329735127984,0.282531937214546,0.362188204763126,0.717211393299164,0.999967191250388
"ENSMUSG00000025474",44.2824681614911,-0.0555567159214662,0.196555067914484,-0.282652167206584,0.777443486548233,0.999967191250388
"ENSMUSG00000025475",0.866837178718228,0.666253637113848,1.6126911224837,0.413131583491173,0.679510210620465,0.999967191250388
"ENSMUSG00000025477",20.8949992692303,-0.392518729581504,0.278804538125259,-1.40786348823761,0.159171496412962,0.999967191250388
"ENSMUSG00000025478",5.7299821039107,0.182835442387409,0.545725777854875,0.335031713374607,0.737601163480729,0.999967191250388
"ENSMUSG00000025479",64.8892936609529,0.250163563085258,0.414536059674723,0.603478412183383,0.546190472529468,0.999967191250388
"ENSMUSG00000025481",3.57700709705882,-0.0577908506876879,0.61676018728743,-0.0937006828243204,0.92534692785013,0.999967191250388
"ENSMUSG00000025482",16.409145858551,-0.0638595253467308,0.405520865398203,-0.157475313345526,0.874870262235363,0.999967191250388
"ENSMUSG00000025484",33.1608717785962,-0.0880944423819184,0.231181619545235,-0.381061619670336,0.703157525715668,0.999967191250388
"ENSMUSG00000025485",74.0836484903484,-0.104050103845275,0.143052725939565,-0.727354918697828,0.467008563379483,0.999967191250388
"ENSMUSG00000025486",29.4304835889866,0.119251578463542,0.21684944876208,0.549927976041948,0.582368774902772,0.999967191250388
"ENSMUSG00000025487",102.843510250152,0.0491536994184276,0.139878518043922,0.351402775106563,0.725286200752738,0.999967191250388
"ENSMUSG00000025488",11.3556950824267,-1.24937938684639,0.373427103714308,-3.34571158445487,0.000820717154375753,0.999967191250388
"ENSMUSG00000025489",1.02144063505581,-2.9941707794753,1.56963938707759,-1.9075532916194,0.0564489769873243,0.999967191250388
"ENSMUSG00000025491",125.182913047697,0.330864536245687,0.218999510264232,1.51080034766509,0.130839326120078,0.999967191250388
"ENSMUSG00000025492",66.3272851025801,-0.103683052880348,0.25401789108171,-0.408172245028979,0.683147223311125,0.999967191250388
"ENSMUSG00000025494",34.3854777014361,-0.276057489611742,0.230609909152793,-1.19707557505188,0.231277099116905,0.999967191250388
"ENSMUSG00000025495",60.4870966091797,0.0949994243105215,0.182837189156621,0.519584799726622,0.603352994701074,0.999967191250388
"ENSMUSG00000025498",46.0791142445984,-0.420379764828953,0.902267641673862,-0.465914708022861,0.641276552856539,0.999967191250388
"ENSMUSG00000025499",52.1177030381342,-0.0128889210560353,0.19130997310971,-0.0673719244560447,0.946285619431168,0.999967191250388
"ENSMUSG00000025500",6.30453720941959,-0.484542021634734,0.500813076963461,-0.967510721909695,0.333288783929664,0.999967191250388
"ENSMUSG00000025503",239.036002692271,-0.00782755521680161,0.104034264641177,-0.0752401648033896,0.940023628013044,0.999967191250388
"ENSMUSG00000025504",16.0741703447086,0.245790949968801,0.369100926350228,0.665917998091334,0.505463515803441,0.999967191250388
"ENSMUSG00000025505",11.9539040695397,-0.265036474467435,0.333229453207359,-0.795357288848386,0.42640569745896,0.999967191250388
"ENSMUSG00000025507",4.97889340223995,-0.137886264763358,0.545208434656987,-0.25290559719625,0.800341164115368,0.999967191250388
"ENSMUSG00000025508",144.096809327593,0.068253021657193,0.166832446475,0.409111195689506,0.682458060514915,0.999967191250388
"ENSMUSG00000025509",46.6985682099014,0.348810630618063,0.192194644145945,1.81488215849132,0.069542020924161,0.999967191250388
"ENSMUSG00000025510",70.0287991450242,0.120815265746095,0.18327756855612,0.659192866305957,0.50977192724613,0.999967191250388
"ENSMUSG00000025511",13.270112354358,0.636988000025564,0.344439519467101,1.84934644262388,0.0644078036137806,0.999967191250388
"ENSMUSG00000025512",66.7465148183881,-0.117251345494454,0.183646756723358,-0.638461291592966,0.523173443789575,0.999967191250388
"ENSMUSG00000025515",375.437103041391,-0.229839568603494,0.162262112648871,-1.41647094846385,0.156637664148836,0.999967191250388
"ENSMUSG00000025521",13.1710676057076,0.0122813361948725,0.353429483290104,0.0347490426677041,0.972279854125715,0.999967191250388
"ENSMUSG00000025525",10.233486887141,0.0337787310020974,0.446216649926134,0.0757002926889642,0.939657543131305,0.999967191250388
"ENSMUSG00000025529",0.912217019345468,-0.149525037907273,1.29008737334994,-0.115903031838073,0.907729392833399,0.999967191250388
"ENSMUSG00000025531",12.8317118365599,-0.042139282802609,0.342418927807308,-0.123063532359176,0.902056788684322,0.999967191250388
"ENSMUSG00000025532",11.7399895937867,0.0519803201275276,0.345017806605683,0.150659818514629,0.880244071525198,0.999967191250388
"ENSMUSG00000025533",31.2595259950972,0.055186277813443,0.281693125825553,0.195909210250373,0.844681228223974,0.999967191250388
"ENSMUSG00000025534",194.144913308344,0.275056801480914,0.170364334882876,1.61452103029671,0.106414458991984,0.999967191250388
"ENSMUSG00000025537",0.674215641031097,1.15160738235895,1.4656510118219,0.785730963967631,0.43202511889926,0.999967191250388
"ENSMUSG00000025538",9.69193235620144,0.126169474015394,0.436374988063139,0.289130856411822,0.772481241495619,0.999967191250388
"ENSMUSG00000025544",191.365295775992,0.0900680013985431,0.104345746067739,0.86316888606147,0.388044617851083,0.999967191250388
"ENSMUSG00000025545",3.85139394235402,0.819264329947757,0.628962413317528,1.30256484743891,0.19272336545622,0.999967191250388
"ENSMUSG00000025555",69.5972194873004,0.032032455706989,0.170043638097966,0.188377854445424,0.850580458508162,0.999967191250388
"ENSMUSG00000025558",56.9652568061898,-0.0705654862960355,0.168655434916741,-0.418400310259027,0.675654459764206,0.999967191250388
"ENSMUSG00000025571",104.713930835529,-0.026523977006288,0.164626381368495,-0.161116200124192,0.872001881082287,0.999967191250388
"ENSMUSG00000025572",40.6827070647018,0.282064809354979,0.229734193376762,1.22778766716888,0.219526686504853,0.999967191250388
"ENSMUSG00000025574",10.7926495012136,-0.171712754009273,0.374330582829449,-0.458719543328118,0.646435577913569,0.999967191250388
"ENSMUSG00000025575",108.374847906717,0.0908883344359527,0.124906693030217,0.727649833896131,0.466827966629795,0.999967191250388
"ENSMUSG00000025576",3.23723579998531,0.853518942665755,1.09240569525497,0.781320480452587,0.434614027454862,0.999967191250388
"ENSMUSG00000025577",24.8440862139863,-0.25776016478731,0.241492155506725,-1.06736454542985,0.285807251982705,0.999967191250388
"ENSMUSG00000025578",48.3256701187808,-0.0025264298265746,0.182940689117139,-0.0138101033661073,0.988981481982245,0.999967191250388
"ENSMUSG00000025579",86.480064329836,-0.0835192695310721,0.155846035953208,-0.535908847602313,0.59202154938734,0.999967191250388
"ENSMUSG00000025580",90.074482668311,0.0541012243555329,0.183523778042522,0.294791361275255,0.768153266049402,0.999967191250388
"ENSMUSG00000025582",1.42451099285408,0.485533785303907,1.05550949261471,0.459999449271782,0.645516615802766,0.999967191250388
"ENSMUSG00000025583",39.2397018684643,-0.0273328470390622,0.200101399747069,-0.136594981712329,0.891350943334278,0.999967191250388
"ENSMUSG00000025584",14.5699961682957,-0.12787557062251,0.296870174138745,-0.430745766204003,0.666653237592504,0.999967191250388
"ENSMUSG00000025586",27.7680323695645,-0.0010994368194929,0.252743410007991,-0.0043500118141879,0.996529203680236,0.999967191250388
"ENSMUSG00000025588",0.886317276449491,0.209377544414627,1.26550140456491,0.165450266320813,0.86858959198634,0.999967191250388
"ENSMUSG00000025591",8.80628013880414,0.0561251943754338,0.439725954746726,0.127636755960337,0.898436441966259,0.999967191250388
"ENSMUSG00000025597",2.13063289523582,-0.0424667558405858,0.890474481108498,-0.0476900312603249,0.961963278966245,0.999967191250388
"ENSMUSG00000025602",2.9527812089449,-0.198748273639727,0.715036105542451,-0.277955577486468,0.781046459497648,0.999967191250388
"ENSMUSG00000025607",53.1307723516653,-0.0571975393868399,0.177046672583112,-0.323064752092357,0.746646203858184,0.999967191250388
"ENSMUSG00000025608",26.3062613659041,0.0447069621013947,0.256568906942765,0.174249337669619,0.861669512720315,0.999967191250388
"ENSMUSG00000025609",65.7844442757783,-0.0188434097623069,0.186283219700847,-0.101154627843386,0.919427713640268,0.999967191250388
"ENSMUSG00000025612",14.2638203012523,0.508234088961692,0.319234461450138,1.59204017840998,0.111375677061248,0.999967191250388
"ENSMUSG00000025613",130.578207591979,0.0916801920623531,0.12993446989889,0.705587917768819,0.480444440110415,0.999967191250388
"ENSMUSG00000025616",40.1766243650179,-0.20255576444611,0.201737968093586,-1.00405375527598,0.315352703938153,0.999967191250388
"ENSMUSG00000025626",18.678076348071,0.233086382014972,0.276206543132673,0.843884360491097,0.398734028392946,0.999967191250388
"ENSMUSG00000025630",36.195788257679,-0.0622257841901683,0.208527641476747,-0.298405447591978,0.765393731786646,0.999967191250388
"ENSMUSG00000025645",11.7717301622825,0.0854001430564877,0.332434601313562,0.25689306323422,0.797261325664528,0.999967191250388
"ENSMUSG00000025646",21.730458943973,0.0310112900903675,0.277121244066944,0.111905134500898,0.910898625435262,0.999967191250388
"ENSMUSG00000025647",113.909002921394,0.0611047008094327,0.272193766020908,0.224489714451209,0.822376269379298,0.999967191250388
"ENSMUSG00000025648",24.3642198435106,-0.196660676291687,0.24047003408768,-0.817817808517382,0.413461227686562,0.999967191250388
"ENSMUSG00000025650",104.525625756577,0.202301661799897,0.45651537513151,0.443143150965329,0.657662195306614,0.999967191250388
"ENSMUSG00000025651",148.816384824464,-0.0547838193933778,0.121853983129157,-0.449585791014404,0.653009135418706,0.999967191250388
"ENSMUSG00000025656",14.0075982940913,0.318460027517949,0.33496397902658,0.950729175248657,0.34174187379701,0.999967191250388
"ENSMUSG00000025658",0.982256882259353,-0.545168872084269,1.34203928178016,-0.406224228668722,0.68457785332599,0.999967191250388
"ENSMUSG00000025665",16.0446897502998,-0.135653978906436,0.313060699763095,-0.433315261254735,0.664785752524091,0.999967191250388
"ENSMUSG00000025666",15.912236263318,-0.0172186403487843,0.327516362146029,-0.0525733744597074,0.95807183172631,0.999967191250388
"ENSMUSG00000025701",10.0047315854206,-0.511137153110193,0.450118135654284,-1.13556222827417,0.256139824480801,0.999967191250388
"ENSMUSG00000025702",64.9373498281466,0.21634359330151,0.18270049209663,1.18414346244391,0.236356278000229,0.999967191250388
"ENSMUSG00000025722",21.1962778094262,0.0912850466340352,0.255912082941152,0.356704715091653,0.721312875321428,0.999967191250388
"ENSMUSG00000025723",3.2277069562744,0.588432615159181,0.637318999864526,0.92329369638166,0.355854171995537,0.999967191250388
"ENSMUSG00000025724",50.6104535233295,0.173118986340204,0.197930297700074,0.874646218147627,0.381766431741111,0.999967191250388
"ENSMUSG00000025728",109.225960537648,0.0995455430266112,0.148961774902159,0.66826233167532,0.503966153565918,0.999967191250388
"ENSMUSG00000025730",27.2866494621528,0.163609719662777,0.230917332394839,0.708520741886216,0.478621936115542,0.999967191250388
"ENSMUSG00000025731",35.2003040839208,-0.150972020546536,0.242191984042192,-0.623356801603454,0.533050078748335,0.999967191250388
"ENSMUSG00000025732",8.93480692771533,0.329933325862119,0.409488607851641,0.805720402316185,0.42040408282841,0.999967191250388
"ENSMUSG00000025733",23.0479706051749,0.079118098056221,0.247533381671445,0.319625973361587,0.749251882542475,0.999967191250388
"ENSMUSG00000025736",25.8006999807843,0.401742498648574,0.242536174569843,1.65642300312973,0.0976361858857048,0.999967191250388
"ENSMUSG00000025737",31.0417800639053,0.00234536993426509,0.212898592535972,0.011016371251345,0.991210385248085,0.999967191250388
"ENSMUSG00000025738",58.3054356428167,0.0718139832363822,0.250026949324949,0.287224970869235,0.773940067500401,0.999967191250388
"ENSMUSG00000025739",42.5941390811626,-0.290784902880533,0.21463528589355,-1.35478610457718,0.175485715010922,0.999967191250388
"ENSMUSG00000025742",11.5197249643227,0.0336558076078652,0.411111190052498,0.0818654622453049,0.934753699354398,0.999967191250388
"ENSMUSG00000025743",174.513856205862,-0.00483743416801014,0.24847964040334,-0.0194681309106769,0.984467660072041,0.999967191250388
"ENSMUSG00000025745",122.877193892171,0.0623570490863024,0.128298136398484,0.486032383920418,0.626944205684153,0.999967191250388
"ENSMUSG00000025747",5.0657944396119,0.197425105897298,0.51889495572303,0.380472201010714,0.703594928136774,0.999967191250388
"ENSMUSG00000025757",73.1262085143242,-0.0687450588996421,0.224984850676202,-0.305554168171882,0.759944120891012,0.999967191250388
"ENSMUSG00000025758",9.66819147346883,-0.295505459848266,0.40373294540803,-0.731932984932937,0.464209472215109,0.999967191250388
"ENSMUSG00000025759",23.6353585396502,0.0294812268144048,0.256744366806078,0.114827161277787,0.908582119862389,0.999967191250388
"ENSMUSG00000025762",16.449477989054,-0.0447251768884964,0.296459897094723,-0.150864171939607,0.880082863594575,0.999967191250388
"ENSMUSG00000025764",41.0512414994811,0.225228374429727,0.211650242856104,1.06415363096396,0.287259108748782,0.999967191250388
"ENSMUSG00000025766",3.53325496178184,0.353031374802089,0.671322648272636,0.525874370111697,0.598975497669326,0.999967191250388
"ENSMUSG00000025776",2.47332940220031,0.577883174428416,0.774105587251807,0.7465172502888,0.455355014996684,0.999967191250388
"ENSMUSG00000025777",25.9592320653866,-0.0526318215699339,0.291362589277672,-0.180640286388226,0.856649932066712,0.999967191250388
"ENSMUSG00000025779",1.32665408645701,-0.368440006091935,1.27946736969529,-0.287963581423479,0.7733746161941,0.999967191250388
"ENSMUSG00000025780",17.8879070680097,-0.0942207852603583,0.315438469618204,-0.298697826471197,0.765170615612324,0.999967191250388
"ENSMUSG00000025781",124.779410397458,0.113991708922853,0.138298800023283,0.824242212540257,0.409801946191985,0.999967191250388
"ENSMUSG00000025782",11.5407164908137,-0.570499452938531,0.363589261670789,-1.56907673872692,0.116630059164976,0.999967191250388
"ENSMUSG00000025784",3.38293470473845,0.0981302921457345,0.803098767756119,0.122189568812207,0.90274888743385,0.999967191250388
"ENSMUSG00000025785",20.7166832988099,0.187595638833916,0.298126572653112,0.629248299353022,0.529186512798434,0.999967191250388
"ENSMUSG00000025786",63.8871782162835,-0.253190554008146,0.1617346079222,-1.56546924162292,0.117472924004192,0.999967191250388
"ENSMUSG00000025787",1.29956506449273,0.86478142981303,1.32751051690032,0.651430944466079,0.514768340629445,0.999967191250388
"ENSMUSG00000025789",10.2476070923432,-0.0521843868379951,0.385913608428243,-0.135222976589327,0.892435581244858,0.999967191250388
"ENSMUSG00000025790",60.213903853636,0.0255634044508639,0.184892569646774,0.138260853314448,0.890034262844348,0.999967191250388
"ENSMUSG00000025791",39.3544347459825,0.234641284457809,0.235972309862927,0.99435940002498,0.320047926577036,0.999967191250388
"ENSMUSG00000025792",96.8147889217344,-0.147758525393113,0.193826186861043,-0.762324883887042,0.445866125849116,0.999967191250388
"ENSMUSG00000025793",97.9700315812374,-0.0282870210138922,0.141860092853448,-0.199400835322411,0.841949207110927,0.999967191250388
"ENSMUSG00000025794",242.655519063813,-0.0835961904698226,0.175799347814695,-0.475520481213269,0.634416038490559,0.999967191250388
"ENSMUSG00000025795",67.1764767453508,-0.202681996484628,0.187513732003674,-1.08089148628676,0.279745386196741,0.999967191250388
"ENSMUSG00000025804",8.96905342794867,-0.536377189009984,0.552460405249051,-0.9708880200531,0.331604044463859,0.999967191250388
"ENSMUSG00000025809",162.787311699615,-0.0128715796577864,0.117469945580436,-0.10957338572165,0.912747718653855,0.999967191250388
"ENSMUSG00000025810",17.8959850948152,-0.0161268246053985,0.297866679421642,-0.0541410829727966,0.956822760750427,0.999967191250388
"ENSMUSG00000025812",67.5305874695732,-0.0891083424989515,0.153433239473566,-0.58076296117246,0.561400221259627,0.999967191250388
"ENSMUSG00000025813",119.636389440265,-0.141625177378826,0.132899164609951,-1.06565889856784,0.286577863783936,0.999967191250388
"ENSMUSG00000025815",9.57022266508347,0.132135056462504,0.455226670502845,0.290262115610552,0.771615719145227,0.999967191250388
"ENSMUSG00000025816",12.5687144694512,-0.0391223325618048,0.355434047055841,-0.11006917566245,0.912354513847865,0.999967191250388
"ENSMUSG00000025817",12.4468222239211,0.107859313183215,0.378324587650074,0.285097286045226,0.775569609233491,0.999967191250388
"ENSMUSG00000025821",13.1831202138216,-0.198002619619727,0.324190191452872,-0.610760673333052,0.541358032152765,0.999967191250388
"ENSMUSG00000025823",101.535290255027,-0.174551669272543,0.163061432383663,-1.07046569333357,0.284409743113173,0.999967191250388
"ENSMUSG00000025825",52.8353517916608,-0.108055585792775,0.178219320462453,-0.606306799467008,0.54431104431662,0.999967191250388
"ENSMUSG00000025854",44.2173606580018,-0.191309368340804,0.223261335823443,-0.856885352025721,0.39150824885893,0.999967191250388
"ENSMUSG00000025855",7.67992334211591,0.224150760980184,0.609363532891965,0.367844068246736,0.712989507526203,0.999967191250388
"ENSMUSG00000025856",32.7976108791364,-0.00234152123988707,0.235008207684713,-0.00996357217884262,0.992050351118886,0.999967191250388
"ENSMUSG00000025857",30.1075619152919,-0.218818112342642,0.23263358356213,-0.940612739536816,0.346903350989782,0.999967191250388
"ENSMUSG00000025858",34.148366343226,0.101338726859775,0.220085809687992,0.460450980476385,0.645192549056973,0.999967191250388
"ENSMUSG00000025860",25.7362471426429,0.139231224511668,0.28120605830393,0.495121710220005,0.62051420975652,0.999967191250388
"ENSMUSG00000025862",93.9405038253316,0.110357996009555,0.134949782284393,0.81777083402022,0.413488054978151,0.999967191250388
"ENSMUSG00000025867",109.019025886634,-0.243445422610363,0.215284204413974,-1.1308094956295,0.258135282409375,0.999967191250388
"ENSMUSG00000025868",39.0313492192288,-0.111141081670492,0.249612215578036,-0.445254978459761,0.656135499529301,0.999967191250388
"ENSMUSG00000025869",13.9764180934066,-0.0733647500826317,0.319663855460735,-0.229505928897999,0.818475713007525,0.999967191250388
"ENSMUSG00000025870",5.88114741944592,0.0667561757309441,0.458199300825537,0.145692443464383,0.88416418695832,0.999967191250388
"ENSMUSG00000025871",148.913338395085,-0.108834954192993,0.116178885856682,-0.93678772515732,0.348867760582437,0.999967191250388
"ENSMUSG00000025872",14.0572998468789,0.00488557104004982,0.370936448830233,0.0131709112314433,0.989491437102756,0.999967191250388
"ENSMUSG00000025873",46.4040761789546,0.0185947860298904,0.18324404334843,0.101475527881325,0.919172983187798,0.999967191250388
"ENSMUSG00000025875",5.39308788359709,0.303032950679189,0.541175724872096,0.559952963061692,0.575511521620037,0.999967191250388
"ENSMUSG00000025876",6.46092333414178,1.50959781835918,0.627003974217689,2.40763676217954,0.0160561471867829,0.999967191250388
"ENSMUSG00000025877",7.90774020569612,-1.0223578087706,0.644086853017398,-1.58729805457306,0.112445155651026,0.999967191250388
"ENSMUSG00000025878",34.9063508973725,0.101566197982275,0.209617362332319,0.484531418829972,0.62800877211442,0.999967191250388
"ENSMUSG00000025880",8.93851297156494,-0.213378998682332,0.379351413403946,-0.56248373181918,0.573786484513841,0.999967191250388
"ENSMUSG00000025885",67.4439585601868,-0.261091266342471,0.177819186975895,-1.46829636769098,0.142023737169799,0.999967191250388
"ENSMUSG00000025887",2.74266753099371,-0.301738287932263,0.688282912676095,-0.438392821287808,0.661101549442016,0.999967191250388
"ENSMUSG00000025888",4.15094643837733,-0.700405346793191,0.659846373646087,-1.06146729718766,0.288477587311324,0.999967191250388
"ENSMUSG00000025889",129.25591787279,0.168589006718902,0.145185578347669,1.16119664664757,0.245561938171571,0.999967191250388
"ENSMUSG00000025892",1.95391999533416,0.221090481344032,1.14156016864306,0.193673962544468,0.846431180677784,0.999967191250388
"ENSMUSG00000025893",2.25754243412942,-0.206390604461592,0.753651683778118,-0.273854101177004,0.784196745502746,0.999967191250388
"ENSMUSG00000025894",13.9520185073059,0.107223678528084,0.3328408110073,0.322147029396982,0.747341311424854,0.999967191250388
"ENSMUSG00000025898",15.1188561335412,-0.0997934056261331,0.300500694293004,-0.332090432805554,0.739820974101931,0.999967191250388
"ENSMUSG00000025899",6.22306246883289,-0.35133131664019,0.481068756206129,-0.730314143472769,0.465198184909013,0.999967191250388
"ENSMUSG00000025900",9.382460239761,0.457285492087125,0.492186784727435,0.929089334124164,0.352842791505667,0.999967191250388
"ENSMUSG00000025902",3.83447628151449,-0.657063169842052,0.601025340257539,-1.09323704980642,0.274289733794761,0.999967191250388
"ENSMUSG00000025903",6.02616893321756,0.393550564363059,0.512114843173428,0.768481073355226,0.44220143079564,0.999967191250388
"ENSMUSG00000025905",2.7555212935968,-0.410853591674605,0.848996790597201,-0.483928321313915,0.628436740040643,0.999967191250388
"ENSMUSG00000025907",36.5754015711584,-0.106455156879524,0.225347847098692,-0.472403700546123,0.636638663498529,0.999967191250388
"ENSMUSG00000025911",10.3902406609584,-0.00488701298572085,0.372793995664406,-0.0131091515489971,0.989540709945934,0.999967191250388
"ENSMUSG00000025912",5.8012905247578,-0.216758566122875,0.589816796116274,-0.367501514962189,0.713244962003624,0.999967191250388
"ENSMUSG00000025915",19.9407121831958,0.207848953708627,0.291759675268236,0.712397810004197,0.476218471288748,0.999967191250388
"ENSMUSG00000025916",14.2328561542522,0.307544715401696,0.318780906127093,0.964752623167094,0.334668730805816,0.999967191250388
"ENSMUSG00000025917",64.385750157908,0.035080920348645,0.172163165046583,0.203765540318412,0.838536722680212,0.999967191250388
"ENSMUSG00000025920",44.3063474221446,-0.0835050604073442,0.211422180084045,-0.394968306419644,0.692866278159097,0.999967191250388
"ENSMUSG00000025921",12.5766865661137,0.609260186323398,0.351048691135403,1.73554325000574,0.0826446278013783,0.999967191250388
"ENSMUSG00000025925",18.656176930789,-0.0127087730803245,0.325534080904413,-0.0390397621195802,0.968858687176415,0.999967191250388
"ENSMUSG00000025927",15.9792153062249,-0.060845617883455,0.315367001200058,-0.192935905316411,0.847009164912748,0.999967191250388
"ENSMUSG00000025930",0.816115972334801,-0.00687692749105994,1.38403688075145,-0.00496874583813561,0.996035530721962,0.999967191250388
"ENSMUSG00000025931",8.34620502465824,0.00643017648021348,0.418824176006174,0.0153529257588003,0.987750618797487,0.999967191250388
"ENSMUSG00000025932",99.6238315891105,0.0286758537029551,0.161602451583445,0.177446897754197,0.859157372669747,0.999967191250388
"ENSMUSG00000025933",4.24566341948982,0.749826714222836,0.589955636026021,1.27098830561857,0.203732808997262,0.999967191250388
"ENSMUSG00000025934",79.2508575974544,-0.0209808226607108,0.154592792686716,-0.135716693489254,0.892045250331507,0.999967191250388
"ENSMUSG00000025935",184.11967917816,0.220521707861233,0.287128874899618,0.768023445703008,0.442473255868162,0.999967191250388
"ENSMUSG00000025937",14.2047792252725,-0.326792376059387,0.325007857040161,-1.00549069501112,0.314660627794873,0.999967191250388
"ENSMUSG00000025938",7.94040781920348,-0.602735289890064,0.450119588780314,-1.33905589739672,0.1805524764196,0.999967191250388
"ENSMUSG00000025939",41.9299125830138,0.0129695373520028,0.208412412468851,0.0622301579755532,0.95037954643322,0.999967191250388
"ENSMUSG00000025940",6.45273986284623,-0.109252927058272,0.456939015352226,-0.239097392403788,0.811030063707259,0.999967191250388
"ENSMUSG00000025949",23.8643133682253,-0.0912997353853982,0.259859192810858,-0.351343103924177,0.725330961266999,0.999967191250388
"ENSMUSG00000025950",173.411320792389,0.0141661040002589,0.17715688737962,0.0799636085832955,0.936266199396513,0.999967191250388
"ENSMUSG00000025956",7.61202081952187,0.205308012130758,0.469824733159634,0.436988514312634,0.662119677746045,0.999967191250388
"ENSMUSG00000025958",28.7508586432146,-0.114941338611418,0.256991278453196,-0.447257740819992,0.654688975363088,0.999967191250388
"ENSMUSG00000025959",48.4032681930674,-0.10639627534833,0.260957362553121,-0.407715169663671,0.683482799122542,0.999967191250388
"ENSMUSG00000025962",6.34806069110137,0.325413448125156,0.513378419927511,0.633866628385168,0.526167865983774,0.999967191250388
"ENSMUSG00000025963",9.56440522925275,-0.263657975002927,0.496868082905268,-0.530639789662632,0.595668417170493,0.999967191250388
"ENSMUSG00000025964",28.4828529007846,-0.150286117276651,0.230904155370913,-0.650859301493464,0.515137315402749,0.999967191250388
"ENSMUSG00000025967",260.342293538966,0.151644923045133,0.200201539147076,0.757461324679071,0.448773528093916,0.999967191250388
"ENSMUSG00000025968",93.5247345541433,-0.00599572337565193,0.136108164445946,-0.0440511662181226,0.964863618678577,0.999967191250388
"ENSMUSG00000025969",74.9416741207018,-0.0232602247069938,0.235358197987753,-0.0988290397609356,0.921274010963451,0.999967191250388
"ENSMUSG00000025971",5.36875746250278,-0.416012291607049,0.526237090543871,-0.790541562125726,0.429211559614864,0.999967191250388
"ENSMUSG00000025978",8.344487628284,0.559042753890695,0.461991849808637,1.21007059783037,0.226251804223683,0.999967191250388
"ENSMUSG00000025979",24.8970644755619,-0.0444871805085347,0.239420930432856,-0.185811576406896,0.852592525970068,0.999967191250388
